participant_id,trial,choice,reward_H,reward_L,alpha_true,theta_true
27,96,1,1,0,0.6743718783966433,7.450341635321335
27,97,1,1,0,0.6743718783966433,7.450341635321335
27,98,1,1,0,0.6743718783966433,7.450341635321335
27,99,1,1,0,0.6743718783966433,7.450341635321335
27,100,1,1,1,0.6743718783966433,7.450341635321335
28,1,1,1,0,0.6871741820284303,8.92090129874407
28,2,1,1,0,0.6871741820284303,8.92090129874407
28,3,1,1,0,0.6871741820284303,8.92090129874407
28,4,1,1,1,0.6871741820284303,8.92090129874407
28,5,1,1,1,0.6871741820284303,8.92090129874407
28,6,1,1,0,0.6871741820284303,8.92090129874407
28,7,1,0,0,0.6871741820284303,8.92090129874407
28,8,1,1,0,0.6871741820284303,8.92090129874407
28,9,1,0,0,0.6871741820284303,8.92090129874407
28,10,1,1,1,0.6871741820284303,8.92090129874407
28,11,1,1,0,0.6871741820284303,8.92090129874407
28,12,1,1,1,0.6871741820284303,8.92090129874407
28,13,1,0,1,0.6871741820284303,8.92090129874407
28,14,0,1,0,0.6871741820284303,8.92090129874407
28,15,1,1,0,0.6871741820284303,8.92090129874407
28,16,1,1,0,0.6871741820284303,8.92090129874407
28,17,1,1,0,0.6871741820284303,8.92090129874407
28,18,1,1,1,0.6871741820284303,8.92090129874407
28,19,1,0,0,0.6871741820284303,8.92090129874407
28,20,1,1,0,0.6871741820284303,8.92090129874407
28,21,1,1,0,0.6871741820284303,8.92090129874407
28,22,1,1,1,0.6871741820284303,8.92090129874407
28,23,1,0,0,0.6871741820284303,8.92090129874407
28,24,1,1,0,0.6871741820284303,8.92090129874407
28,25,1,1,0,0.6871741820284303,8.92090129874407
28,26,1,0,0,0.6871741820284303,8.92090129874407
28,27,1,1,1,0.6871741820284303,8.92090129874407
28,28,1,1,0,0.6871741820284303,8.92090129874407
28,29,1,0,1,0.6871741820284303,8.92090129874407
28,30,0,0,0,0.6871741820284303,8.92090129874407
28,31,0,1,0,0.6871741820284303,8.92090129874407
28,32,1,1,0,0.6871741820284303,8.92090129874407
28,33,1,0,0,0.6871741820284303,8.92090129874407
28,34,1,0,0,0.6871741820284303,8.92090129874407
28,35,0,1,0,0.6871741820284303,8.92090129874407
28,36,1,0,1,0.6871741820284303,8.92090129874407
28,37,0,0,1,0.6871741820284303,8.92090129874407
28,38,0,0,0,0.6871741820284303,8.92090129874407
28,39,0,1,1,0.6871741820284303,8.92090129874407
28,40,1,1,0,0.6871741820284303,8.92090129874407
28,41,1,0,1,0.6871741820284303,8.92090129874407
28,42,0,1,0,0.6871741820284303,8.92090129874407
28,43,1,1,0,0.6871741820284303,8.92090129874407
28,44,1,1,1,0.6871741820284303,8.92090129874407
28,45,1,1,1,0.6871741820284303,8.92090129874407
28,46,0,1,0,0.6871741820284303,8.92090129874407
28,47,1,1,0,0.6871741820284303,8.92090129874407
28,48,1,1,0,0.6871741820284303,8.92090129874407
28,49,1,1,0,0.6871741820284303,8.92090129874407
28,50,1,0,0,0.6871741820284303,8.92090129874407
28,51,1,1,0,0.6871741820284303,8.92090129874407
28,52,1,0,0,0.6871741820284303,8.92090129874407
28,53,1,1,0,0.6871741820284303,8.92090129874407
28,54,1,0,1,0.6871741820284303,8.92090129874407
28,55,0,1,0,0.6871741820284303,8.92090129874407
28,56,1,1,1,0.6871741820284303,8.92090129874407
28,57,0,1,0,0.6871741820284303,8.92090129874407
28,58,1,0,0,0.6871741820284303,8.92090129874407
28,59,1,1,0,0.6871741820284303,8.92090129874407
28,60,1,1,0,0.6871741820284303,8.92090129874407
28,61,1,1,0,0.6871741820284303,8.92090129874407
28,62,1,1,0,0.6871741820284303,8.92090129874407
28,63,1,1,1,0.6871741820284303,8.92090129874407
28,64,1,1,0,0.6871741820284303,8.92090129874407
28,65,1,1,1,0.6871741820284303,8.92090129874407
28,66,1,0,0,0.6871741820284303,8.92090129874407
28,67,1,0,0,0.6871741820284303,8.92090129874407
28,68,1,0,0,0.6871741820284303,8.92090129874407
28,69,1,0,0,0.6871741820284303,8.92090129874407
28,70,1,1,1,0.6871741820284303,8.92090129874407
28,71,1,0,0,0.6871741820284303,8.92090129874407
28,72,1,1,0,0.6871741820284303,8.92090129874407
28,73,1,1,0,0.6871741820284303,8.92090129874407
28,74,1,0,1,0.6871741820284303,8.92090129874407
28,75,0,1,0,0.6871741820284303,8.92090129874407
28,76,1,1,0,0.6871741820284303,8.92090129874407
28,77,1,1,1,0.6871741820284303,8.92090129874407
28,78,1,1,0,0.6871741820284303,8.92090129874407
28,79,1,1,0,0.6871741820284303,8.92090129874407
28,80,1,1,0,0.6871741820284303,8.92090129874407
28,81,1,0,1,0.6871741820284303,8.92090129874407
28,82,0,1,0,0.6871741820284303,8.92090129874407
28,83,1,0,1,0.6871741820284303,8.92090129874407
28,84,0,1,1,0.6871741820284303,8.92090129874407
28,85,1,1,0,0.6871741820284303,8.92090129874407
28,86,1,1,0,0.6871741820284303,8.92090129874407
28,87,1,0,1,0.6871741820284303,8.92090129874407
28,88,0,1,0,0.6871741820284303,8.92090129874407
28,89,1,0,0,0.6871741820284303,8.92090129874407
28,90,0,1,0,0.6871741820284303,8.92090129874407
28,91,1,1,1,0.6871741820284303,8.92090129874407
28,92,1,1,0,0.6871741820284303,8.92090129874407
28,93,1,1,1,0.6871741820284303,8.92090129874407
28,94,1,1,1,0.6871741820284303,8.92090129874407
28,95,0,1,1,0.6871741820284303,8.92090129874407
28,96,1,1,0,0.6871741820284303,8.92090129874407
28,97,1,1,0,0.6871741820284303,8.92090129874407
28,98,1,1,1,0.6871741820284303,8.92090129874407
28,99,0,1,0,0.6871741820284303,8.92090129874407
28,100,1,1,0,0.6871741820284303,8.92090129874407
29,1,1,1,1,0.78565776091877,8.677868129428406
29,2,1,1,1,0.78565776091877,8.677868129428406
29,3,1,1,0,0.78565776091877,8.677868129428406
29,4,1,1,0,0.78565776091877,8.677868129428406
29,5,1,0,0,0.78565776091877,8.677868129428406
29,6,1,1,0,0.78565776091877,8.677868129428406
29,7,1,1,0,0.78565776091877,8.677868129428406
29,8,1,1,0,0.78565776091877,8.677868129428406
29,9,1,1,1,0.78565776091877,8.677868129428406
29,10,1,0,0,0.78565776091877,8.677868129428406
29,11,0,0,0,0.78565776091877,8.677868129428406
29,12,0,1,1,0.78565776091877,8.677868129428406
29,13,0,1,0,0.78565776091877,8.677868129428406
29,14,1,1,0,0.78565776091877,8.677868129428406
29,15,1,0,0,0.78565776091877,8.677868129428406
29,16,1,1,0,0.78565776091877,8.677868129428406
29,17,1,1,1,0.78565776091877,8.677868129428406
29,18,0,1,0,0.78565776091877,8.677868129428406
29,19,1,0,0,0.78565776091877,8.677868129428406
29,20,1,0,0,0.78565776091877,8.677868129428406
29,21,1,1,0,0.78565776091877,8.677868129428406
29,22,1,0,0,0.78565776091877,8.677868129428406
29,23,1,0,1,0.78565776091877,8.677868129428406
29,24,0,0,0,0.78565776091877,8.677868129428406
29,25,0,1,0,0.78565776091877,8.677868129428406
29,26,1,0,0,0.78565776091877,8.677868129428406
29,27,1,0,0,0.78565776091877,8.677868129428406
29,28,1,1,0,0.78565776091877,8.677868129428406
29,29,1,0,0,0.78565776091877,8.677868129428406
29,30,1,0,0,0.78565776091877,8.677868129428406
29,31,0,1,0,0.78565776091877,8.677868129428406
29,32,1,0,1,0.78565776091877,8.677868129428406
29,33,0,1,0,0.78565776091877,8.677868129428406
29,34,1,1,1,0.78565776091877,8.677868129428406
29,35,1,1,1,0.78565776091877,8.677868129428406
29,36,1,1,0,0.78565776091877,8.677868129428406
29,37,1,1,0,0.78565776091877,8.677868129428406
29,38,1,1,1,0.78565776091877,8.677868129428406
29,39,1,1,1,0.78565776091877,8.677868129428406
29,40,1,1,0,0.78565776091877,8.677868129428406
29,41,1,1,0,0.78565776091877,8.677868129428406
29,42,1,1,0,0.78565776091877,8.677868129428406
29,43,1,1,0,0.78565776091877,8.677868129428406
29,44,1,1,0,0.78565776091877,8.677868129428406
29,45,1,1,1,0.78565776091877,8.677868129428406
29,46,1,1,1,0.78565776091877,8.677868129428406
29,47,0,1,0,0.78565776091877,8.677868129428406
29,48,1,1,0,0.78565776091877,8.677868129428406
29,49,1,0,0,0.78565776091877,8.677868129428406
29,50,1,1,1,0.78565776091877,8.677868129428406
29,51,1,1,0,0.78565776091877,8.677868129428406
29,52,1,1,0,0.78565776091877,8.677868129428406
29,53,1,1,0,0.78565776091877,8.677868129428406
29,54,1,1,1,0.78565776091877,8.677868129428406
29,55,0,1,0,0.78565776091877,8.677868129428406
29,56,1,1,0,0.78565776091877,8.677868129428406
29,57,1,0,0,0.78565776091877,8.677868129428406
29,58,0,1,0,0.78565776091877,8.677868129428406
29,59,1,1,0,0.78565776091877,8.677868129428406
29,60,1,1,0,0.78565776091877,8.677868129428406
29,61,1,1,0,0.78565776091877,8.677868129428406
29,62,1,1,0,0.78565776091877,8.677868129428406
29,63,1,1,0,0.78565776091877,8.677868129428406
29,64,1,1,0,0.78565776091877,8.677868129428406
29,65,1,0,1,0.78565776091877,8.677868129428406
29,66,0,1,0,0.78565776091877,8.677868129428406
29,67,1,1,0,0.78565776091877,8.677868129428406
29,68,1,1,0,0.78565776091877,8.677868129428406
29,69,1,0,0,0.78565776091877,8.677868129428406
29,70,1,1,0,0.78565776091877,8.677868129428406
29,71,1,0,0,0.78565776091877,8.677868129428406
29,72,1,0,0,0.78565776091877,8.677868129428406
29,73,1,0,1,0.78565776091877,8.677868129428406
29,74,0,0,0,0.78565776091877,8.677868129428406
29,75,0,1,1,0.78565776091877,8.677868129428406
29,76,1,1,0,0.78565776091877,8.677868129428406
29,77,1,1,0,0.78565776091877,8.677868129428406
29,78,1,1,0,0.78565776091877,8.677868129428406
29,79,1,1,1,0.78565776091877,8.677868129428406
29,80,1,1,0,0.78565776091877,8.677868129428406
29,81,1,1,0,0.78565776091877,8.677868129428406
29,82,1,1,0,0.78565776091877,8.677868129428406
29,83,1,1,0,0.78565776091877,8.677868129428406
29,84,1,1,0,0.78565776091877,8.677868129428406
29,85,1,1,1,0.78565776091877,8.677868129428406
29,86,1,1,0,0.78565776091877,8.677868129428406
29,87,1,1,0,0.78565776091877,8.677868129428406
29,88,1,0,0,0.78565776091877,8.677868129428406
29,89,1,0,0,0.78565776091877,8.677868129428406
29,90,0,0,0,0.78565776091877,8.677868129428406
29,91,1,1,0,0.78565776091877,8.677868129428406
29,92,1,1,0,0.78565776091877,8.677868129428406
29,93,1,1,0,0.78565776091877,8.677868129428406
29,94,1,0,0,0.78565776091877,8.677868129428406
29,95,1,1,0,0.78565776091877,8.677868129428406
29,96,1,1,0,0.78565776091877,8.677868129428406
29,97,1,0,1,0.78565776091877,8.677868129428406
29,98,0,0,0,0.78565776091877,8.677868129428406
29,99,1,0,0,0.78565776091877,8.677868129428406
29,100,0,1,0,0.78565776091877,8.677868129428406
30,1,1,1,0,0.6177605020692263,6.579099634348837
30,2,1,1,0,0.6177605020692263,6.579099634348837
30,3,1,0,0,0.6177605020692263,6.579099634348837
30,4,1,1,1,0.6177605020692263,6.579099634348837
30,5,1,0,0,0.6177605020692263,6.579099634348837
30,6,1,1,1,0.6177605020692263,6.579099634348837
30,7,0,1,0,0.6177605020692263,6.579099634348837
30,8,1,0,0,0.6177605020692263,6.579099634348837
30,9,1,1,0,0.6177605020692263,6.579099634348837
30,10,1,1,1,0.6177605020692263,6.579099634348837
30,11,0,0,0,0.6177605020692263,6.579099634348837
30,12,0,1,0,0.6177605020692263,6.579099634348837
30,13,1,1,0,0.6177605020692263,6.579099634348837
30,14,1,1,0,0.6177605020692263,6.579099634348837
30,15,1,1,1,0.6177605020692263,6.579099634348837
30,16,1,1,1,0.6177605020692263,6.579099634348837
30,17,0,0,1,0.6177605020692263,6.579099634348837
30,18,1,1,1,0.6177605020692263,6.579099634348837
30,19,1,1,1,0.6177605020692263,6.579099634348837
30,20,1,0,1,0.6177605020692263,6.579099634348837
30,21,0,1,0,0.6177605020692263,6.579099634348837
30,22,1,0,1,0.6177605020692263,6.579099634348837
30,23,0,0,0,0.6177605020692263,6.579099634348837
30,24,1,1,0,0.6177605020692263,6.579099634348837
30,25,1,1,0,0.6177605020692263,6.579099634348837
30,26,1,1,1,0.6177605020692263,6.579099634348837
30,27,1,1,0,0.6177605020692263,6.579099634348837
30,28,1,1,0,0.6177605020692263,6.579099634348837
30,29,1,1,1,0.6177605020692263,6.579099634348837
30,30,1,0,1,0.6177605020692263,6.579099634348837
30,31,0,1,0,0.6177605020692263,6.579099634348837
30,32,1,1,0,0.6177605020692263,6.579099634348837
30,33,1,0,0,0.6177605020692263,6.579099634348837
30,34,1,1,0,0.6177605020692263,6.579099634348837
30,35,1,1,0,0.6177605020692263,6.579099634348837
30,36,1,1,0,0.6177605020692263,6.579099634348837
30,37,1,1,0,0.6177605020692263,6.579099634348837
30,38,1,1,1,0.6177605020692263,6.579099634348837
30,39,1,1,1,0.6177605020692263,6.579099634348837
30,40,1,1,0,0.6177605020692263,6.579099634348837
30,41,1,0,0,0.6177605020692263,6.579099634348837
30,42,1,1,0,0.6177605020692263,6.579099634348837
30,43,1,1,1,0.6177605020692263,6.579099634348837
30,44,1,0,1,0.6177605020692263,6.579099634348837
30,45,0,1,0,0.6177605020692263,6.579099634348837
30,46,1,1,0,0.6177605020692263,6.579099634348837
30,47,1,1,0,0.6177605020692263,6.579099634348837
30,48,1,0,0,0.6177605020692263,6.579099634348837
30,49,0,1,0,0.6177605020692263,6.579099634348837
30,50,1,1,0,0.6177605020692263,6.579099634348837
30,51,1,1,0,0.6177605020692263,6.579099634348837
30,52,1,1,0,0.6177605020692263,6.579099634348837
30,53,1,1,1,0.6177605020692263,6.579099634348837
30,54,1,1,1,0.6177605020692263,6.579099634348837
30,55,1,1,0,0.6177605020692263,6.579099634348837
30,56,1,0,1,0.6177605020692263,6.579099634348837
30,57,0,1,0,0.6177605020692263,6.579099634348837
30,58,1,1,1,0.6177605020692263,6.579099634348837
30,59,0,0,0,0.6177605020692263,6.579099634348837
30,60,1,1,1,0.6177605020692263,6.579099634348837
30,61,1,1,0,0.6177605020692263,6.579099634348837
30,62,1,0,0,0.6177605020692263,6.579099634348837
30,63,1,0,0,0.6177605020692263,6.579099634348837
30,64,1,1,0,0.6177605020692263,6.579099634348837
30,65,1,0,0,0.6177605020692263,6.579099634348837
30,66,1,1,0,0.6177605020692263,6.579099634348837
30,67,1,1,0,0.6177605020692263,6.579099634348837
30,68,1,0,0,0.6177605020692263,6.579099634348837
30,69,1,1,0,0.6177605020692263,6.579099634348837
30,70,1,0,0,0.6177605020692263,6.579099634348837
30,71,1,1,1,0.6177605020692263,6.579099634348837
30,72,1,1,0,0.6177605020692263,6.579099634348837
30,73,1,0,1,0.6177605020692263,6.579099634348837
30,74,0,1,0,0.6177605020692263,6.579099634348837
30,75,1,0,0,0.6177605020692263,6.579099634348837
30,76,1,1,1,0.6177605020692263,6.579099634348837
30,77,1,1,1,0.6177605020692263,6.579099634348837
30,78,1,1,0,0.6177605020692263,6.579099634348837
30,79,1,0,1,0.6177605020692263,6.579099634348837
30,80,0,0,0,0.6177605020692263,6.579099634348837
30,81,1,1,0,0.6177605020692263,6.579099634348837
30,82,1,1,1,0.6177605020692263,6.579099634348837
30,83,1,1,0,0.6177605020692263,6.579099634348837
30,84,1,1,0,0.6177605020692263,6.579099634348837
30,85,1,1,1,0.6177605020692263,6.579099634348837
30,86,1,1,0,0.6177605020692263,6.579099634348837
30,87,1,0,0,0.6177605020692263,6.579099634348837
30,88,0,0,0,0.6177605020692263,6.579099634348837
30,89,0,1,1,0.6177605020692263,6.579099634348837
30,90,0,1,0,0.6177605020692263,6.579099634348837
30,91,1,0,0,0.6177605020692263,6.579099634348837
30,92,0,1,0,0.6177605020692263,6.579099634348837
30,93,1,1,0,0.6177605020692263,6.579099634348837
30,94,1,1,0,0.6177605020692263,6.579099634348837
30,95,1,1,0,0.6177605020692263,6.579099634348837
30,96,1,1,0,0.6177605020692263,6.579099634348837
30,97,1,1,0,0.6177605020692263,6.579099634348837
30,98,1,0,1,0.6177605020692263,6.579099634348837
30,99,1,0,0,0.6177605020692263,6.579099634348837
30,100,1,1,1,0.6177605020692263,6.579099634348837
31,1,0,0,0,0.7571032008566786,8.750101172285895
31,2,1,1,0,0.7571032008566786,8.750101172285895
31,3,1,1,0,0.7571032008566786,8.750101172285895
31,4,1,1,0,0.7571032008566786,8.750101172285895
31,5,1,1,1,0.7571032008566786,8.750101172285895
31,6,1,1,0,0.7571032008566786,8.750101172285895
31,7,1,1,0,0.7571032008566786,8.750101172285895
31,8,1,1,0,0.7571032008566786,8.750101172285895
31,9,1,0,0,0.7571032008566786,8.750101172285895
31,10,1,1,0,0.7571032008566786,8.750101172285895
31,11,1,1,0,0.7571032008566786,8.750101172285895
31,12,1,1,0,0.7571032008566786,8.750101172285895
31,13,1,0,0,0.7571032008566786,8.750101172285895
31,14,1,1,1,0.7571032008566786,8.750101172285895
31,15,0,0,0,0.7571032008566786,8.750101172285895
31,16,1,0,0,0.7571032008566786,8.750101172285895
31,17,0,1,0,0.7571032008566786,8.750101172285895
31,18,1,1,1,0.7571032008566786,8.750101172285895
31,19,1,1,0,0.7571032008566786,8.750101172285895
31,20,1,1,1,0.7571032008566786,8.750101172285895
31,21,0,1,1,0.7571032008566786,8.750101172285895
31,22,0,1,0,0.7571032008566786,8.750101172285895
31,23,1,1,0,0.7571032008566786,8.750101172285895
31,24,1,1,0,0.7571032008566786,8.750101172285895
31,25,1,1,0,0.7571032008566786,8.750101172285895
31,26,1,1,0,0.7571032008566786,8.750101172285895
31,27,1,0,0,0.7571032008566786,8.750101172285895
31,28,1,1,1,0.7571032008566786,8.750101172285895
31,29,1,1,0,0.7571032008566786,8.750101172285895
31,30,1,1,0,0.7571032008566786,8.750101172285895
31,31,1,0,0,0.7571032008566786,8.750101172285895
31,32,0,1,0,0.7571032008566786,8.750101172285895
31,33,1,1,0,0.7571032008566786,8.750101172285895
31,34,1,1,0,0.7571032008566786,8.750101172285895
31,35,1,1,0,0.7571032008566786,8.750101172285895
31,36,1,1,0,0.7571032008566786,8.750101172285895
31,37,1,1,0,0.7571032008566786,8.750101172285895
31,38,1,0,1,0.7571032008566786,8.750101172285895
31,39,0,1,1,0.7571032008566786,8.750101172285895
31,40,0,1,0,0.7571032008566786,8.750101172285895
31,41,1,0,1,0.7571032008566786,8.750101172285895
31,42,0,0,0,0.7571032008566786,8.750101172285895
31,43,0,1,0,0.7571032008566786,8.750101172285895
31,44,1,1,0,0.7571032008566786,8.750101172285895
31,45,1,1,0,0.7571032008566786,8.750101172285895
31,46,1,1,0,0.7571032008566786,8.750101172285895
31,47,1,0,0,0.7571032008566786,8.750101172285895
31,48,1,1,1,0.7571032008566786,8.750101172285895
31,49,0,1,0,0.7571032008566786,8.750101172285895
31,50,1,0,0,0.7571032008566786,8.750101172285895
31,51,1,1,0,0.7571032008566786,8.750101172285895
31,52,1,0,1,0.7571032008566786,8.750101172285895
31,53,0,1,1,0.7571032008566786,8.750101172285895
31,54,0,1,0,0.7571032008566786,8.750101172285895
31,55,1,0,1,0.7571032008566786,8.750101172285895
31,56,0,0,0,0.7571032008566786,8.750101172285895
31,57,0,0,0,0.7571032008566786,8.750101172285895
31,58,1,1,0,0.7571032008566786,8.750101172285895
31,59,1,1,1,0.7571032008566786,8.750101172285895
31,60,0,1,0,0.7571032008566786,8.750101172285895
31,61,1,1,0,0.7571032008566786,8.750101172285895
31,62,1,1,0,0.7571032008566786,8.750101172285895
31,63,1,0,0,0.7571032008566786,8.750101172285895
31,64,1,0,1,0.7571032008566786,8.750101172285895
31,65,0,1,0,0.7571032008566786,8.750101172285895
31,66,1,1,0,0.7571032008566786,8.750101172285895
31,67,1,1,1,0.7571032008566786,8.750101172285895
31,68,1,1,1,0.7571032008566786,8.750101172285895
31,69,1,0,1,0.7571032008566786,8.750101172285895
31,70,0,1,1,0.7571032008566786,8.750101172285895
31,71,1,1,0,0.7571032008566786,8.750101172285895
31,72,1,0,0,0.7571032008566786,8.750101172285895
31,73,1,0,1,0.7571032008566786,8.750101172285895
31,74,0,1,0,0.7571032008566786,8.750101172285895
31,75,1,1,1,0.7571032008566786,8.750101172285895
31,76,1,1,0,0.7571032008566786,8.750101172285895
31,77,1,0,1,0.7571032008566786,8.750101172285895
31,78,0,1,0,0.7571032008566786,8.750101172285895
31,79,1,0,0,0.7571032008566786,8.750101172285895
31,80,1,0,0,0.7571032008566786,8.750101172285895
31,81,1,1,0,0.7571032008566786,8.750101172285895
31,82,1,0,1,0.7571032008566786,8.750101172285895
31,83,0,1,0,0.7571032008566786,8.750101172285895
31,84,1,1,0,0.7571032008566786,8.750101172285895
31,85,1,0,1,0.7571032008566786,8.750101172285895
31,86,0,0,0,0.7571032008566786,8.750101172285895
31,87,0,1,0,0.7571032008566786,8.750101172285895
31,88,1,1,0,0.7571032008566786,8.750101172285895
31,89,1,1,0,0.7571032008566786,8.750101172285895
31,90,1,1,0,0.7571032008566786,8.750101172285895
31,91,1,1,0,0.7571032008566786,8.750101172285895
31,92,1,1,0,0.7571032008566786,8.750101172285895
31,93,1,1,0,0.7571032008566786,8.750101172285895
31,94,1,0,0,0.7571032008566786,8.750101172285895
31,95,1,1,0,0.7571032008566786,8.750101172285895
31,96,1,1,0,0.7571032008566786,8.750101172285895
31,97,1,1,0,0.7571032008566786,8.750101172285895
31,98,1,1,0,0.7571032008566786,8.750101172285895
31,99,1,1,0,0.7571032008566786,8.750101172285895
31,100,1,1,0,0.7571032008566786,8.750101172285895
32,1,1,1,1,0.6891877112929029,7.538290892191133
32,2,1,0,1,0.6891877112929029,7.538290892191133
32,3,0,1,0,0.6891877112929029,7.538290892191133
32,4,1,1,0,0.6891877112929029,7.538290892191133
32,5,0,1,0,0.6891877112929029,7.538290892191133
32,6,1,1,0,0.6891877112929029,7.538290892191133
32,7,1,0,0,0.6891877112929029,7.538290892191133
32,8,1,0,1,0.6891877112929029,7.538290892191133
32,9,0,1,0,0.6891877112929029,7.538290892191133
32,10,1,1,0,0.6891877112929029,7.538290892191133
32,11,1,1,0,0.6891877112929029,7.538290892191133
32,12,1,0,0,0.6891877112929029,7.538290892191133
32,13,1,1,0,0.6891877112929029,7.538290892191133
32,14,1,0,0,0.6891877112929029,7.538290892191133
32,15,1,1,1,0.6891877112929029,7.538290892191133
32,16,0,1,0,0.6891877112929029,7.538290892191133
32,17,1,0,1,0.6891877112929029,7.538290892191133
32,18,0,1,1,0.6891877112929029,7.538290892191133
32,19,0,0,0,0.6891877112929029,7.538290892191133
32,20,0,1,0,0.6891877112929029,7.538290892191133
32,21,1,0,0,0.6891877112929029,7.538290892191133
32,22,1,1,1,0.6891877112929029,7.538290892191133
32,23,1,1,0,0.6891877112929029,7.538290892191133
32,24,1,0,0,0.6891877112929029,7.538290892191133
32,25,1,0,0,0.6891877112929029,7.538290892191133
32,26,1,1,1,0.6891877112929029,7.538290892191133
32,27,0,1,1,0.6891877112929029,7.538290892191133
32,28,1,1,0,0.6891877112929029,7.538290892191133
32,29,1,1,1,0.6891877112929029,7.538290892191133
32,30,1,0,0,0.6891877112929029,7.538290892191133
32,31,1,1,0,0.6891877112929029,7.538290892191133
32,32,1,1,1,0.6891877112929029,7.538290892191133
32,33,0,1,0,0.6891877112929029,7.538290892191133
32,34,1,0,0,0.6891877112929029,7.538290892191133
32,35,1,1,0,0.6891877112929029,7.538290892191133
32,36,1,1,0,0.6891877112929029,7.538290892191133
32,37,1,1,0,0.6891877112929029,7.538290892191133
32,38,1,1,1,0.6891877112929029,7.538290892191133
32,39,1,0,1,0.6891877112929029,7.538290892191133
32,40,0,0,0,0.6891877112929029,7.538290892191133
32,41,0,1,0,0.6891877112929029,7.538290892191133
32,42,1,0,1,0.6891877112929029,7.538290892191133
32,43,0,0,1,0.6891877112929029,7.538290892191133
32,44,0,1,0,0.6891877112929029,7.538290892191133
32,45,1,1,1,0.6891877112929029,7.538290892191133
32,46,1,1,0,0.6891877112929029,7.538290892191133
32,47,1,1,0,0.6891877112929029,7.538290892191133
32,48,1,1,0,0.6891877112929029,7.538290892191133
32,49,1,1,0,0.6891877112929029,7.538290892191133
32,50,1,1,1,0.6891877112929029,7.538290892191133
32,51,1,0,1,0.6891877112929029,7.538290892191133
32,52,0,1,0,0.6891877112929029,7.538290892191133
32,53,1,1,0,0.6891877112929029,7.538290892191133
32,54,1,1,0,0.6891877112929029,7.538290892191133
32,55,1,1,1,0.6891877112929029,7.538290892191133
32,56,1,1,0,0.6891877112929029,7.538290892191133
32,57,1,1,1,0.6891877112929029,7.538290892191133
32,58,1,0,0,0.6891877112929029,7.538290892191133
32,59,0,1,1,0.6891877112929029,7.538290892191133
32,60,0,1,0,0.6891877112929029,7.538290892191133
32,61,1,1,0,0.6891877112929029,7.538290892191133
32,62,1,1,0,0.6891877112929029,7.538290892191133
32,63,1,1,0,0.6891877112929029,7.538290892191133
32,64,1,1,0,0.6891877112929029,7.538290892191133
32,65,1,1,0,0.6891877112929029,7.538290892191133
32,66,1,1,0,0.6891877112929029,7.538290892191133
32,67,1,1,0,0.6891877112929029,7.538290892191133
32,68,1,1,1,0.6891877112929029,7.538290892191133
32,69,1,1,0,0.6891877112929029,7.538290892191133
32,70,1,1,1,0.6891877112929029,7.538290892191133
32,71,1,1,0,0.6891877112929029,7.538290892191133
32,72,1,1,0,0.6891877112929029,7.538290892191133
32,73,1,1,0,0.6891877112929029,7.538290892191133
32,74,1,0,1,0.6891877112929029,7.538290892191133
32,75,0,1,1,0.6891877112929029,7.538290892191133
32,76,0,0,0,0.6891877112929029,7.538290892191133
32,77,1,1,0,0.6891877112929029,7.538290892191133
32,78,1,1,0,0.6891877112929029,7.538290892191133
32,79,1,1,0,0.6891877112929029,7.538290892191133
32,80,1,1,0,0.6891877112929029,7.538290892191133
32,81,1,0,0,0.6891877112929029,7.538290892191133
32,82,1,0,0,0.6891877112929029,7.538290892191133
32,83,0,1,0,0.6891877112929029,7.538290892191133
32,84,1,1,0,0.6891877112929029,7.538290892191133
32,85,1,1,0,0.6891877112929029,7.538290892191133
32,86,1,1,1,0.6891877112929029,7.538290892191133
32,87,0,0,1,0.6891877112929029,7.538290892191133
32,88,0,1,0,0.6891877112929029,7.538290892191133
32,89,1,1,1,0.6891877112929029,7.538290892191133
32,90,0,1,0,0.6891877112929029,7.538290892191133
32,91,1,1,0,0.6891877112929029,7.538290892191133
32,92,1,1,0,0.6891877112929029,7.538290892191133
32,93,1,1,1,0.6891877112929029,7.538290892191133
32,94,1,0,0,0.6891877112929029,7.538290892191133
32,95,1,1,0,0.6891877112929029,7.538290892191133
32,96,1,0,1,0.6891877112929029,7.538290892191133
32,97,0,1,1,0.6891877112929029,7.538290892191133
32,98,1,1,0,0.6891877112929029,7.538290892191133
32,99,1,1,0,0.6891877112929029,7.538290892191133
32,100,1,1,1,0.6891877112929029,7.538290892191133
33,1,1,0,1,0.5228154682457947,8.222133602148633
33,2,0,1,1,0.5228154682457947,8.222133602148633
33,3,1,1,0,0.5228154682457947,8.222133602148633
33,4,1,1,1,0.5228154682457947,8.222133602148633
33,5,1,1,0,0.5228154682457947,8.222133602148633
33,6,1,0,0,0.5228154682457947,8.222133602148633
33,7,1,1,1,0.5228154682457947,8.222133602148633
33,8,0,1,0,0.5228154682457947,8.222133602148633
33,9,1,1,1,0.5228154682457947,8.222133602148633
33,10,1,1,0,0.5228154682457947,8.222133602148633
33,11,1,1,0,0.5228154682457947,8.222133602148633
33,12,1,1,0,0.5228154682457947,8.222133602148633
33,13,1,1,0,0.5228154682457947,8.222133602148633
33,14,1,0,1,0.5228154682457947,8.222133602148633
33,15,1,1,1,0.5228154682457947,8.222133602148633
33,16,0,0,1,0.5228154682457947,8.222133602148633
